id,date,text,target
326,2009-05-02,@stephlindsey Have fun tonight!!! I wish we could be there. ,0
327,2009-06-23,"anyone know of any jobs going, looks like I'll have been made redundant by the end of the month ",0
328,2009-05-29,"@phoebegeorgina As an adult / guest member of blogTV, you are not permitted to enter the show pages of blogTV Junior members. ",0
329,2009-06-18,HAVING FIRST HARDCORE PREGNANCY CRAVING.  MUST HAVE GINGER BEER BUT I'M STUCK AT STUPID WORK &amp; NO SHOPS NEARBY HAVE ANY ,0
330,2009-06-19,"would call @GabrielSaporta again, but i can't sing  haha",0
331,2009-05-04,@adamshanfield i wish that we were  i vote lets go tonight - i'll help you pack! [happy monday...],0
332,2009-06-25,@thisgoeshere @erin82883 my phone didn't send me your dm last night. ,0
333,2009-06-20,exciting plans tonight!!! I will miss my boyfriend though ,0
334,2009-06-03,@plasmaegg good luck with the iTunes library update. I lost mine (and all the tags I'd done) when updating to iLife 09! ,0
335,2009-04-18,i wish i was in the bahamas to see the @jonasbrothers  i love you guys &lt;3 good luck at your concert!,0
336,2009-06-07,@Jamie1km Why so much pain?   Did I miss something?,0
337,2009-06-15,in so much pain right nowww ,0
338,2009-06-16,"(inspector gadget) is in my head.  anyways, night kids.",0
339,2009-06-19,"@Holtze I know, sorry!! There wasn't much time after the first talk. How was Happy Hour? I wasn't there ",0
340,2009-06-20,"Michelle kicked my butt in bowling, 160 - 101. I did really bad.  http://myloc.me/4MuA",0
341,2009-06-15,"@GennaGirl  One friend had steak and crab, another had chicken, I had a fricken frozen pizza.",0
342,2009-06-18,Momma in the hospital ,0
343,2009-06-17,I missed out on swimming ,0
344,2009-06-15,@Lynne90 that sucks ,0
345,2009-06-06,i can't even hang out with my best friend @achen92 because of our parents' paranoia of the swine flu ,0
346,2009-05-30,My ice tastes weird ,0
347,2009-05-03,doesn't want the weekend to be over. I don't want tomorrow to be a work day again.  http://plurk.com/p/ri01s,0
348,2009-06-17,"@KELLY__ROWLAND girl i just got your reply, im in NY  wishing I was in london",0
349,2009-05-30,How on earth is Windsor &amp; Newton's  Burnt Sienna ink  so dam ORANGE  ?,0
350,2009-05-17,my auntie went home ,0
351,2009-06-06,I wish Kristyn Areson would be my friend again ,0
352,2009-06-01,It pains me to think that if we had no snow days that tomorrow would be the last day of school  ugh.,0
353,2009-06-14,UGH I need some get rich quick schemes ,0
354,2009-06-17,ON MUH WAY TO HARLEM BY MYSELF; AARON LEFT ME  (BUM ASS],0
355,2009-06-04,had my dr. appt.  waiting to get a shot now.. ,0
356,2009-06-17,3 days left on my gym membership   Not renewing.,0
357,2009-06-15,my family really knows how to bring out all what's left of my teenage angst. love it. shopping &amp; maybe a movie. wish i was at the beach ,0
358,2009-06-18,has her last official day of work today!  Too bad there is no way I can get my school stuff cleaned up and organized by the end of today. ,0
359,2009-06-20,Can my day start off any worse? ,0
360,2009-05-03,Two things i hate most- not calling back like you said and breaking plans.  He did both this weekend ,0
361,2009-05-30,@shotemfade Tou chateado ,0
362,2009-06-17,Very sad day. ,0
363,2009-06-15,Good morning all. Ran into a big problem with the game i'm reviewing last night ,0
364,2009-06-19,@loafers were at 43% now ,0
365,2009-06-07,"Got back from a friends house, we're going to the mall tomorrow just to hang out. Asked if she wanted to go to Vegas..it was a no. ",0
366,2009-06-22,Finally tested a recipe from one of my foodie mystery novels ... end result ... average  ..now time to relax,0
367,2009-05-04,i have a craving for sushi ,0
368,2009-06-15,homework and studying for exams  uhhhhh i cantt WAIT for summer !!!!!!!!!,0
369,2009-06-03,"@getdirtyDIANNE I wish, I need a haircut  but I izz brokeee.",0
370,2009-06-16,I can't focus.. ,0
371,2009-06-16,@EliseHa   ya......... i got my iphone not too long ago either but if i wanna get the new one i have to wait until August ,0
372,2009-06-05,@ItsMissTee WOOOOAH!!! u should definitely take me with you!!!!  im down with allhiphop! lol,0
373,2009-05-18,"@justjennie We'll miss seeing you there, Miz Jennie!  ",0
374,2009-06-18,where is miss candy tonight... we are missing a BFF  ,0
375,2009-06-18,My 2 year old niece keep waking me up. ,0
376,2009-05-04,exam in two hours ,0
377,2009-06-02,"Lake day was fun, but now me, kat angela, hilorie and Greg are all fried ",0
378,2009-06-18,@JessObsess ITS NOT FUNNY!!! It's SAD! DUDE! He was escaping from a horde of screaming fan girls!!! ,0
379,2009-05-17,@SeptemberUnique I haven't put in the bid yet? U treatin me like a stranger... ,0
380,2009-06-05,have to get up early and finish studying for finals...sad  ttyl,0
381,2009-06-06,too much cool stuff to buy! not enough $$  #supercon,0
382,2009-06-19,7 days exactly til my trip to Virginia! Work drags on forever on Fridays ,0
383,2009-06-21,@MelAStev I know I have to be in Hammond for 7 ,0
384,2009-06-05,The dog knocked Kiera over and she busted her lip open.  Edward had to take her to the ER because the doctor thought that best. Poor thing,0
385,2009-05-17,missed what was apparently an awesome worship service today ,0
386,2009-04-20,trying to work through this &quot;virtual port xxxx has already been defined!&quot; error on an SSG5. fyi virtual port has not been defined. ,0
387,2009-05-22,looks like its gunna rain ,0
388,2009-05-31,@amandagalvan I am lost. Please help me find a good home. ,0
389,2009-06-03,"@slidestudios thank you for the tip, but I've been doing that on and off, but isn't working. ",0
390,2009-06-15,tomorrooow hell begins ,0
391,2009-06-16,just finished doing a TON of advertising. now im gunna make some free graphics..nobody has visited my site yet..sadly ,0
392,2009-05-18,i cant sleep and i miss my ipod. amongst other things. another devoured comic. i need heaps more. stupid dishevled comic section@borders ,0
393,2009-06-15,THANK GOD! they have from a womans hand on here since i lost my gotta make it cd somewhere in my room ,0
394,2009-06-17,Anyone know where you can buy jonas brothers tickets? You know i live in sweden but i donÂ´t know where to buy the tickets  someone help &lt;3,0
395,2009-06-07,@rachhhhh_ ooh horrible subjects! maths sounds the worst though  xx,0
396,2009-04-17,"Officially sick.  Green Tea, Golden Seal, Echinacea and zinc = very good. Nyquill and sleeping in = awesome.",0
397,2009-06-03,@Ldyandrea wow. I'm upset. I loved eddings w/I was a kid. Wish there were decent authors now to replace the gems we are/will be losing ,0
398,2009-05-02,thinks that she should get down to some revision ,0
399,2009-06-06,See? Im pissed that im missing Paramore when they come to VA.   god I wish this guy would go the hell away. I. Hate. Him. &gt;:|,0
400,2009-06-05,I feel so lonely I need a boyfriend ,0
401,2009-05-30,damn it cavs... ,0
402,2009-05-22,Hello everyone ^^ very bad night for me  i hope/cross my fingers for ryanair:i say nothing more i'm superstitious XDD,0
403,2009-06-20,i am burnt  ouch*,0
404,2009-05-31,@musiqsoulchild - I know you are going to tear it up in St. Louis 2nite. I have never missed u when u hv been here until 2nite  They r ...,0
405,2009-06-18,shit!  i wish there was an option to disable renewals on members. not all .. just 1 .. now i am stuck with her again .... UGH,0
406,2009-06-03,soo tireed !! ,0
407,2009-05-30,@hcsfchick really?  that sucks. how much are they? ,0
408,2009-05-29,@LULuwanderlust whatever don't make me feel bad!  ill bring you a surprise,0
409,2009-06-24,Just watched transformers 2 avec my little brother. NOT a cheap date but  very easy to please. Didnt give a crap about Megan Fox though ,0
410,2009-06-02,@zanessafreak93 I miss you so much sweety  Love ya :-*,0
411,2009-06-20,So odd watching the cab with no ian ,0
412,2009-05-03,Heading to work on a bank holiday is no fun at all ,0
413,2009-05-30,what the heck?! they just did an accapella of the future love chorus  w/e. meet and greet time!!,0
414,2009-06-07,@aforonda i love it. i hate pics of my profile. I look so fat in my profile. big chin ,0
415,2009-06-16,wth do look at old pictures from 8th grade &amp; early 9th grade!? it just makes me depressed ,0
416,2009-06-01,"@schzimmydeanie @yelyahwilliams @itstayloryall YOU deserved that mtv award handsdown! I guess pop will always win, i tried to vote often ",0
417,2009-06-02,should be at the choir concert supporting my bestie instead of stupid hw ,0
418,2009-06-16,Glad ASU has delayed the impending implosion of the old Women's High Rise dorm...I just can't bear to see it go! ,0
419,2009-06-23,has dentist tomorrow  so im off to bed now nighty night xx,0
420,2009-06-20,@trent_reznor are you looking to finish up in the US? and give us one last show? or the last date on your tour is the END ,0
421,2009-04-18,My Hair Is Missing.  5inches of it....But I'm off to Caz! Whoo!,0
422,2009-06-25,"@BriggySmalls think everyone has issues, last move I had to sit outside new place for an hr as bank hadn't transferred funds ",0
423,2009-06-06,please. Someone work for me.  shelby ,0
424,2009-05-02,Just left casino and hitting the sack since my bf is a sleepy head. no fun for me ,0
425,2009-04-21,"@JurieOnGames: yeah it looks like youtube is darkening the videos. at my pc they were brighter  .. and sound quality is shit, of course ;)",0
426,2009-06-07,@Cari_tx argh! Sorry!  is it almost over?,0
427,2009-06-20,@Leanne0710 anoo lol! nopes  watching bekah! am gutted! dying for a drink hahaha u ? x,0
428,2009-06-06,@JeniPoynter_x  he's freakin me out.,0
429,2009-04-20,oh my no! ahmazing won ,0
430,2009-05-10,"Damn, Bourdais out  He's one of my fantasy F1 drivers.",0
431,2009-05-22,Installing Java on the new lab machines. I forgot to put it in the image. ,0
432,2009-05-13,I knew it would be Adam and Kris but it still breaks my heart for Danny. ,0
433,2009-06-16,It makes me sad how desaturated colors become when adding images onto Etsy listings. ,0
434,2009-06-01,@TheAngelForever I will! We've seen them every year since 2001 except for 2005 when I was pregnant. Too many fans smoke pot. ,0
435,2009-06-01,goodmorning twitters...im at dmv and the line is round the building and they dont open until 9  ,0
436,2009-06-25,"Okay, me &amp; Blizge decided to go to prom... all the way.   Wish, that Ren could go w/ me  &lt;3 But luckily, I will be w/ her in 3 weeks!!!",0
437,2009-06-17,@cameronnperez Not according to the apple web site ,0
438,2009-06-04,"@ShinRa_Reno XD thought Cloud totalled it? brb bbz, need to go eat something..no leaving without me okay  (I just need a fight anyways..)",0
439,2009-06-17,"@gbaytx Oh, no! That's how my current illness started.  I hope you don't have the same thing. Miserable for 3 days.",0
440,2009-06-06,really wish I was seeing NIN/JA tonight ,0
441,2009-06-18,*vishnugopal S 1899 SP 90 AT 22250 DF 18312  can anybody help me he wont stop hitting me :O(,0
442,2009-05-09,I didn't realize that weekends went by so quickly...why do weeks go by so slowly. will miss my lexington! ,0
443,2009-06-17,What a fucking prick!!!! He had no idea that was comeing to him.....and now my knuckles hurt! ,0
444,2009-06-02,I've run out of paper towels ,0
445,2009-05-28,I  need a product that keeps my hair curly   Not frizzy woolly mammoth mess ,0
446,2009-06-06,Usually I love B&amp;N but sometimes they seriously suck. ,0
447,2009-05-30,"@Foxtrot79 Ooh, brrr.  Hope it's not too cold. Good thing you brought the jacket.",0
448,2009-06-16,"I can not get over exactly how many bunnies I saw at UVic today!  I thought it was all an exaggeration.  So cute, 'cept the dead one  ",0
449,2009-06-18,"@su_ki DEMAIS CARA, QUER SHOW AAAH ",0
450,2009-06-16,"Its time to go back to Chicago... I am going to miss my little girl, dropping her off at daycare in a little bit ",0
451,2009-06-06,@KathrynKinney no afraid not ,0
452,2009-04-19,@shaktijs is that too much to ask for? ,0
453,2009-06-21,@maryk3lly no---&gt; the musical! ,0
454,2009-05-31,says @prince967 and @silverstarlight left me by myself  haha oh well http://plurk.com/p/xi4zz,0
455,2009-06-07,Bye bye vero beach ,0
456,2009-06-07,"Crows are assholes...A baby robin fell out of a nest, and while I went to get gloves to pick it up, one swooped down and killed it. Jerks ",0
457,2009-06-18,Feel like ass. sick for last couple of days. did nothing at all  still icky but back at work.,0
458,2009-06-20,so glad to be home...&lt;3 but sad that Toro is gone. ,0
459,2009-06-17,"@JasonBradbury I've read EST will be 12 so yeah you could be right, between 6 &amp; 7. I got up at 7:45 to do it when I didn't even need to ",0
460,2009-05-17,"http://twitpic.com/5cvw1 - Going into work at 7am on the long weekend is not fun, not fun at all. ",0
461,2009-06-18,&quot;I punch my waist-line into your face&quot;  I'm craving a liquid cocaine. ,0
462,2009-06-19,"late to friend's bday, it's crap wet and in traffic. Big fail ",0
463,2009-06-17,@AlexaRPD That's sad. I hope they find the body soon. ,0
464,2009-06-07,"@SteveIsaacs Awww don't stop!  As much as I'd understand, I'd hate to see you vanish like that. I enjoy watching!",0
465,2009-06-17,Just showered. Feel like a new girl. Haha reading until the viewing ,0
466,2009-06-20,@mel_says there's only one person who can make me feel better...i'm hoping somehow she get's my telepathic messages to get online... ,0
467,2009-04-18,ate an insane amount of food at @bombnomnom's dinner party! last day of our four day weekend tomorrow ,0
468,2009-06-20,Fiinnallly goiin to beddd ! Worrkk inn the morninngg  xo.,0
469,2009-06-07,"Ate too much yummie food, I can't move anymore.. haha! Tummyache ",0
470,2009-06-17,Coin to bed people gotvschool tomorrow ,0
471,2009-06-20,summer....bored...miss my friends ,0
472,2009-06-18,Big Macs are awesome! I think I've had like 10 in the past 7 days. And I wouldn't mind another. I should've got two. ,0
